College,Branch,Category,Rank
E178,CA-CS,GMK,17920
E178,CA-CS,GMR,11038
E178,CA-CS,SCG,36525
E178,CA-CS,SCK,0
E178,CA-CS,SCR,69745
E178,CA-CS,STG,45343
E178,CA-CS,STK,0
E178,CA-CS,STR,77626
E178,CS,1G,7195
E178,CS,1K,0
E178,CS,1R,0
E178,CS,2AG,7397
E178,CS,2AK,10860
E178,CS,2AR,9264
E178,CS,2BG,10198
E178,CS,2BK,0
E178,CS,2BR,21429
E178,CS,3AG,4893
E178,CS,3AK,0
E178,CS,3AR,6041
E178,CS,3BG,5050
E178,CS,3BK,9051
E178,CS,3BR,5926
E178,CS,GM,4700
E178,CS,GMK,7527
E178,CS,GMR,5882
E178,CS,SCG,19448
E178,CS,SCK,37848
E178,CS,SCR,30901
E178,CS,STG,24650
E178,CS,STK,0
E178,CS,STR,28632
E178,IE,1G,13964
E178,IE,1K,0
E178,IE,1R,0
E178,IE,2AG,10679
E178,IE,2AK,15948
E178,IE,2AR,12838
E178,IE,2BG,14450
E178,IE,2BK,0
E178,IE,2BR,32837
E178,IE,3AG,7150
E178,IE,3AK,0
E178,IE,3AR,8764
E178,IE,3BG,7252
E178,IE,3BK,0
E178,IE,3BR,8584
E178,IE,GM,6607
E178,IE,GMK,11835
E178,IE,GMR,8556
E178,IE,SCG,35760
E178,IE,SCK,57152
E178,IE,SCR,56120
E178,IE,STG,31893
E178,IE,STK,75908
E178,IE,STR,63442
E180,AD,1G,102536
E180,AD,1K,0
E180,AD,1R,0
E180,AD,2AG,99782
E180,AD,2AK,0
E180,AD,2AR,0
E180,AD,2BG,0
E180,AD,2BK,0
E180,AD,2BR,0
E180,AD,3AG,0
E180,AD,3AK,0
E180,AD,3AR,0
E180,AD,3BG,0
E180,AD,3BK,0
E180,AD,3BR,107531
E180,AD,GM,88417
E180,AD,GMK,100372
E180,AD,GMR,89153
E180,AD,SCG,160189
E180,AD,SCK,0
E180,AD,SCR,0
E180,AD,STG,199394
E180,AD,STK,0
E180,AD,STR,0
E180,CE,1G,0
E180,CE,1K,0
E180,CE,1R,0
E180,CE,2AG,0
E180,CE,2AK,0
E180,CE,2AR,0
E180,CE,2BG,0
E180,CE,2BK,0
E180,CE,2BR,0
E180,CE,3AG,0
E180,CE,3AK,0
E180,CE,3AR,0
E180,CE,3BG,0
E180,CE,3BK,0
E180,CE,3BR,0
E180,CE,GM,77630
E180,CE,GMK,0
E180,CE,GMR,0
E180,CE,SCG,0
E180,CE,SCK,0
E180,CE,SCR,0
E180,CE,STG,0
E180,CE,STK,0
E180,CE,STR,0
E180,CS,1G,0
E180,CS,1K,86479
E180,CS,1R,0
E180,CS,2AG,72807
E180,CS,2AK,0
E180,CS,2AR,0
E180,CS,2BG,63578
E180,CS,2BK,0
E180,CS,2BR,64290
E180,CS,3AG,64384
E180,CS,3AK,0
E180,CS,3AR,0
E180,CS,3BG,67477
E180,CS,3BK,0
E180,CS,3BR,0
E180,CS,GM,61236
E180,CS,GMK,0
E180,CS,GMR,63663
E180,CS,SCG,126116
E180,CS,SCK,0
E180,CS,SCR,150333
E180,CS,STG,156411
E180,CS,STK,0
E180,CS,STR,0
E180,EC,1G,0
E180,EC,1K,0
E180,EC,1R,0
E180,EC,2AG,106809
E180,EC,2AK,121450
E180,EC,2AR,118891
E180,EC,2BG,0
E180,EC,2BK,0
E180,EC,2BR,0
E180,EC,3AG,0
E180,EC,3AK,0
E180,EC,3AR,0
E180,EC,3BG,94194
E180,EC,3BK,0
E180,EC,3BR,0
E180,EC,GM,92808
E180,EC,GMK,0
E180,EC,GMR,100445
E180,EC,SCG,174013
E180,EC,SCK,0
E180,EC,SCR,0
E180,EC,STG,0
E180,EC,STK,0
E180,EC,STR,0
E180,ME,1G,0
E180,ME,1K,0
E180,ME,1R,0
E180,ME,2AG,0
E180,ME,2AK,0
E180,ME,2AR,0
E180,ME,2BG,0
E180,ME,2BK,0
E180,ME,2BR,0
E180,ME,3AG,0
E180,ME,3AK,0
E180,ME,3AR,0
E180,ME,3BG,0
E180,ME,3BK,0
E180,ME,3BR,0
E180,ME,GM,0
E180,ME,GMK,0
E180,ME,GMR,0
E180,ME,SCG,0
E180,ME,SCK,0
E180,ME,SCR,0
E180,ME,STG,0
E180,ME,STK,0
E180,ME,STR,0
E181,CE,1G,0
E181,CE,1K,0
E181,CE,1R,0
E181,CE,2AG,0
E181,CE,2AK,0
E181,CE,2AR,0
E181,CE,2BG,0
E181,CE,2BK,0
E181,CE,2BR,0
E181,CE,3AG,0
E181,CE,3AK,0
E181,CE,3AR,0
E181,CE,3BG,0
E181,CE,3BK,0
E181,CE,3BR,0
E181,CE,GM,0
E181,CE,GMK,0
E181,CE,GMR,0
E181,CE,SCG,0
E181,CE,SCK,0
E181,CE,SCR,0
E181,CE,STG,0
E181,CE,STK,0
E181,CE,STR,0
E181,CS,1G,74321
E181,CS,1K,0
E181,CS,1R,0
E181,CS,2AG,80613
E181,CS,2AK,0
E181,CS,2AR,0
E181,CS,2BG,75424
E181,CS,2BK,0
E181,CS,2BR,0
E181,CS,3AG,74588
E181,CS,3AK,0
E181,CS,3AR,88102
E181,CS,3BG,73743
E181,CS,3BK,0
E181,CS,3BR,0
E181,CS,GM,71982
E181,CS,GMK,72312
E181,CS,GMR,73334
E181,CS,SCG,118491
E181,CS,SCK,120824
E181,CS,SCR,121244
E181,CS,STG,102723
E181,CS,STK,0
E181,CS,STR,0
E181,EC,1G,104344
E181,EC,1K,0
E181,EC,1R,0
E181,EC,2AG,105799
E181,EC,2AK,0
E181,EC,2AR,111665
E181,EC,2BG,100461
E181,EC,2BK,0
E181,EC,2BR,0
E181,EC,3AG,93167
E181,EC,3AK,0
E181,EC,3AR,0
E181,EC,3BG,93903
E181,EC,3BK,0
E181,EC,3BR,0
E181,EC,GM,92068
E181,EC,GMK,97820
E181,EC,GMR,103732
E181,EC,SCG,151883
E181,EC,SCK,0
E181,EC,SCR,200813
E181,EC,STG,180924
E181,EC,STK,0
E181,EC,STR,0
E181,EE,1G,149218
E181,EE,1K,0
E181,EE,1R,0
E181,EE,2AG,131787
E181,EE,2AK,0
E181,EE,2AR,153880
E181,EE,2BG,191079
E181,EE,2BK,0
E181,EE,2BR,0
E181,EE,3AG,114997
E181,EE,3AK,0
E181,EE,3AR,0
E181,EE,3BG,114782
E181,EE,3BK,0
E181,EE,3BR,0
E181,EE,GM,112582
E181,EE,GMK,0
E181,EE,GMR,132724
E181,EE,SCG,189030
E181,EE,SCK,0
E181,EE,SCR,0
E181,EE,STG,199693
E181,EE,STK,0
E181,EE,STR,0
E181,ME,1G,0
E181,ME,1K,0
E181,ME,1R,0
E181,ME,2AG,0
E181,ME,2AK,0
E181,ME,2AR,0
E181,ME,2BG,0
E181,ME,2BK,0
E181,ME,2BR,0
E181,ME,3AG,0
E181,ME,3AK,0
E181,ME,3AR,0
E181,ME,3BG,0
E181,ME,3BK,0
E181,ME,3BR,0
E181,ME,GM,0
E181,ME,GMK,0
E181,ME,GMR,0
E181,ME,SCG,0
E181,ME,SCK,0
E181,ME,SCR,0
E181,ME,STG,0
E181,ME,STK,0
E181,ME,STR,0
E183,AE,1G,134956
E183,AE,1K,0
E183,AE,1R,0
E183,AE,2AG,137583
E183,AE,2AK,0
E183,AE,2AR,140337
E183,AE,2BG,0
E183,AE,2BK,0
E183,AE,2BR,0
E183,AE,3AG,123002
E183,AE,3AK,0
E183,AE,3AR,0
E183,AE,3BG,133742
E183,AE,3BK,0
E183,AE,3BR,139731
E183,AE,GM,122375
E183,AE,GMK,126489
E183,AE,GMR,128826
E183,AE,SCG,170552
E183,AE,SCK,183114
E183,AE,SCR,0
E183,AE,STG,189281
E183,AE,STK,0
E183,AE,STR,0
E183,CE,1G,0
E183,CE,1K,0
E183,CE,1R,0
E183,CE,2AG,0
E183,CE,2AK,0
E183,CE,2AR,0
E183,CE,2BG,0
E183,CE,2BK,0
E183,CE,2BR,0
E183,CE,3AG,0
E183,CE,3AK,0
E183,CE,3AR,0
E183,CE,3BG,0
E183,CE,3BK,0
E183,CE,3BR,0
E183,CE,GM,0
E183,CE,GMK,0
E183,CE,GMR,0
E183,CE,SCG,0
E183,CE,SCK,0
E183,CE,SCR,0
E183,CE,STG,0
E183,CE,STK,0
E183,CE,STR,0
E183,CS,1G,87155
E183,CS,1K,0
E183,CS,1R,0
E183,CS,2AG,88612
E183,CS,2AK,0
E183,CS,2AR,95850
E183,CS,2BG,83924
E183,CS,2BK,0
E183,CS,2BR,0
E183,CS,3AG,84554
E183,CS,3AK,98364
E183,CS,3AR,92147
E183,CS,3BG,83166
E183,CS,3BK,0
E183,CS,3BR,86373
E183,CS,GM,82221
E183,CS,GMK,0
E183,CS,GMR,85038
E183,CS,SCG,132124
E183,CS,SCK,0
E183,CS,SCR,0
E183,CS,STG,117806
E183,CS,STK,0
E183,CS,STR,0
E183,EC,1G,0
E183,EC,1K,0
E183,EC,1R,150344
E183,EC,2AG,107852
E183,EC,2AK,0
E183,EC,2AR,0
E183,EC,2BG,117213
E183,EC,2BK,0
E183,EC,2BR,0
E183,EC,3AG,101349
E183,EC,3AK,0
E183,EC,3AR,0
E183,EC,3BG,0
E183,EC,3BK,0
E183,EC,3BR,0
E183,EC,GM,99672
E183,EC,GMK,0
E183,EC,GMR,108461
E183,EC,SCG,183861
E183,EC,SCK,0
E183,EC,SCR,0
E183,EC,STG,201942
E183,EC,STK,0
E183,EC,STR,0
E183,ME,1G,0
E183,ME,1K,0
E183,ME,1R,0
E183,ME,2AG,0
E183,ME,2AK,0
E183,ME,2AR,0
E183,ME,2BG,0
E183,ME,2BK,0
E183,ME,2BR,0
E183,ME,3AG,0
E183,ME,3AK,0
E183,ME,3AR,0
E183,ME,3BG,0
E183,ME,3BK,0
E183,ME,3BR,0
E183,ME,GM,0
E183,ME,GMK,0
E183,ME,GMR,0
E183,ME,SCG,0
E183,ME,SCK,0
E183,ME,SCR,0
E183,ME,STG,0
E183,ME,STK,0
E183,ME,STR,0
E184,AI,1G,102141
E184,AI,1K,0
E184,AI,1R,0
E184,AI,2AG,91625
E184,AI,2AK,0
E184,AI,2AR,0
E184,AI,2BG,89249
E184,AI,2BK,0
E184,AI,2BR,0
E184,AI,3AG,84982
E184,AI,3AK,0
E184,AI,3AR,87452
E184,AI,3BG,102055
E184,AI,3BK,0
E184,AI,3BR,0
E184,AI,GM,84744
E184,AI,GMK,103575
E184,AI,GMR,85509
E184,AI,SCG,150318
E184,AI,SCK,0
E184,AI,SCR,0
E184,AI,STG,184149
E184,AI,STK,0
E184,AI,STR,195670
E184,CE,1G,0
E184,CE,1K,0
E184,CE,1R,0
E184,CE,2AG,0
E184,CE,2AK,0
E184,CE,2AR,0
E184,CE,2BG,0
E184,CE,2BK,0
E184,CE,2BR,0
E184,CE,3AG,0
E184,CE,3AK,0
E184,CE,3AR,0
E184,CE,3BG,0
E184,CE,3BK,0
E184,CE,3BR,0
E184,CE,GM,190385
E184,CE,GMK,0
E184,CE,GMR,0
E184,CE,SCG,0
E184,CE,SCK,0
E184,CE,SCR,0
E184,CE,STG,0
E184,CE,STK,0
E184,CE,STR,0
E184,CO,1G,139072
E184,CO,1K,0
E184,CO,1R,0
E184,CO,2AG,117783
E184,CO,2AK,0
E184,CO,2AR,168420
E184,CO,2BG,116154
E184,CO,2BK,0
E184,CO,2BR,0
E184,CO,3AG,121982
E184,CO,3AK,0
E184,CO,3AR,0
E184,CO,3BG,126668
E184,CO,3BK,0
E184,CO,3BR,0
E184,CO,GM,111313
E184,CO,GMK,111411
E184,CO,GMR,135593
E184,CO,SCG,188585
E184,CO,SCK,0
E184,CO,SCR,190429
E184,CO,STG,167709
E184,CO,STK,0
E184,CO,STR,0
E184,CS,1G,89775
E184,CS,1K,0
E184,CS,1R,0
E184,CS,2AG,87741
E184,CS,2AK,88656
E184,CS,2AR,90496
E184,CS,2BG,81094
E184,CS,2BK,0
E184,CS,2BR,0
E184,CS,3AG,78272
E184,CS,3AK,0
E184,CS,3AR,0
E184,CS,3BG,79414
E184,CS,3BK,0
E184,CS,3BR,91111
E184,CS,GM,76793
E184,CS,GMK,87883
E184,CS,GMR,87295
E184,CS,SCG,125503
E184,CS,SCK,139345
E184,CS,SCR,148218
E184,CS,STG,146150
E184,CS,STK,0
E184,CS,STR,158226
E184,EC,1G,96292
E184,EC,1K,0
E184,EC,1R,112059
E184,EC,2AG,106908
E184,EC,2AK,0
E184,EC,2AR,0
E184,EC,2BG,0
E184,EC,2BK,0
E184,EC,2BR,133364
E184,EC,3AG,96527
E184,EC,3AK,0
E184,EC,3AR,0
E184,EC,3BG,97773
E184,EC,3BK,103029
E184,EC,3BR,0
E184,EC,GM,95588
E184,EC,GMK,0
E184,EC,GMR,95727
E184,EC,SCG,153439
E184,EC,SCK,0
E184,EC,SCR,0
E184,EC,STG,104786
E184,EC,STK,0
E184,EC,STR,0
E184,ME,1G,0
E184,ME,1K,0
E184,ME,1R,0
E184,ME,2AG,0
E184,ME,2AK,0
E184,ME,2AR,0
E184,ME,2BG,0
E184,ME,2BK,0
E184,ME,2BR,0
E184,ME,3AG,0
E184,ME,3AK,0
E184,ME,3AR,0
E184,ME,3BG,0
E184,ME,3BK,0
E184,ME,3BR,0
E184,ME,GM,193114
E184,ME,GMK,0
E184,ME,GMR,0
E184,ME,SCG,0
E184,ME,SCK,0
E184,ME,SCR,0
E184,ME,STG,0
E184,ME,STK,0
E184,ME,STR,0
E185,AD,1G,90146
E185,AD,1K,0
E185,AD,1R,0
E185,AD,2AG,70534
E185,AD,2AK,0
E185,AD,2AR,82336
E185,AD,2BG,65697
E185,AD,2BK,0
E185,AD,2BR,0
E185,AD,3AG,69622
E185,AD,3AK,0
E185,AD,3AR,0
E185,AD,3BG,64338
E185,AD,3BK,0
E185,AD,3BR,0
E185,AD,GM,62781
E185,AD,GMK,63746
E185,AD,GMR,62875
E185,AD,SCG,134400
E185,AD,SCK,0
E185,AD,SCR,191425
E185,AD,STG,182463
E185,AD,STK,0
E185,AD,STR,0
E185,CE,1G,0
E185,CE,1K,0
E185,CE,1R,0
E185,CE,2AG,0
E185,CE,2AK,0
E185,CE,2AR,0
E185,CE,2BG,0
E185,CE,2BK,0
E185,CE,2BR,0
E185,CE,3AG,0
E185,CE,3AK,0
E185,CE,3AR,0
E185,CE,3BG,0
E185,CE,3BK,0
E185,CE,3BR,0
E185,CE,GM,200089
E185,CE,GMK,0
E185,CE,GMR,0
E185,CE,SCG,0
E185,CE,SCK,0
E185,CE,SCR,0
E185,CE,STG,0
E185,CE,STK,0
E185,CE,STR,0
E185,CS,1G,57708
E185,CS,1K,0
E185,CS,1R,0
E185,CS,2AG,52477
E185,CS,2AK,53841
E185,CS,2AR,54782
E185,CS,2BG,49997
E185,CS,2BK,0
E185,CS,2BR,0
E185,CS,3AG,56118
E185,CS,3AK,0
E185,CS,3AR,0
E185,CS,3BG,47881
E185,CS,3BK,0
E185,CS,3BR,51139
E185,CS,GM,46424
E185,CS,GMK,47957
E185,CS,GMR,50161
E185,CS,SCG,108570
E185,CS,SCK,118071
E185,CS,SCR,137640
E185,CS,STG,95194
E185,CS,STK,0
E185,CS,STR,126240
E185,EC,1G,68077
E185,EC,1K,0
E185,EC,1R,0
E185,EC,2AG,59653
E185,EC,2AK,0
E185,EC,2AR,68787
E185,EC,2BG,70419
E185,EC,2BK,0
E185,EC,2BR,0
E185,EC,3AG,57213
E185,EC,3AK,0
E185,EC,3AR,0
E185,EC,3BG,55651
E185,EC,3BK,0
E185,EC,3BR,0
E185,EC,GM,53715
E185,EC,GMK,53735
E185,EC,GMR,55195
E185,EC,SCG,133477
E185,EC,SCK,0
E185,EC,SCR,0
E185,EC,STG,176610
E185,EC,STK,0
E185,EC,STR,0
E185,EE,1G,0
E185,EE,1K,0
E185,EE,1R,0
E185,EE,2AG,102944
E185,EE,2AK,0
E185,EE,2AR,0
E185,EE,2BG,119850
E185,EE,2BK,0
E185,EE,2BR,0
E185,EE,3AG,0
E185,EE,3AK,0
E185,EE,3AR,0
E185,EE,3BG,0
E185,EE,3BK,0
E185,EE,3BR,0
E185,EE,GM,89330
E185,EE,GMK,98239
E185,EE,GMR,0
E185,EE,SCG,153492
E185,EE,SCK,0
E185,EE,SCR,0
E185,EE,STG,202705
E185,EE,STK,0
E185,EE,STR,0
E185,ME,1G,0
E185,ME,1K,0
E185,ME,1R,0
E185,ME,2AG,0
E185,ME,2AK,0
E185,ME,2AR,0
E185,ME,2BG,0
E185,ME,2BK,0
E185,ME,2BR,0
E185,ME,3AG,0
E185,ME,3AK,0
E185,ME,3AR,0
E185,ME,3BG,0
E185,ME,3BK,0
E185,ME,3BR,0
E185,ME,GM,176351
E185,ME,GMK,0
E185,ME,GMR,0
E185,ME,SCG,0
E185,ME,SCK,0
E185,ME,SCR,0
E185,ME,STG,0
E185,ME,STK,0
E185,ME,STR,0
E185,RA,1G,0
E185,RA,1K,0
E185,RA,1R,0
E185,RA,2AG,131934
E185,RA,2AK,0
E185,RA,2AR,0
E185,RA,2BG,0
E185,RA,2BK,0
E185,RA,2BR,0
E185,RA,3AG,0
E185,RA,3AK,0
E185,RA,3AR,0
E185,RA,3BG,0
E185,RA,3BK,0
E185,RA,3BR,0
E185,RA,GM,114087
E185,RA,GMK,0
E185,RA,GMR,123960
E185,RA,SCG,180332
E185,RA,SCK,0
E185,RA,SCR,0
E185,RA,STG,0
E185,RA,STK,0
E185,RA,STR,0
E186,AE,1G,78701
E186,AE,1K,0
E186,AE,1R,0
E186,AE,2AG,86867
E186,AE,2AK,0
E186,AE,2AR,0
E186,AE,2BG,85753
E186,AE,2BK,0
E186,AE,2BR,134612
E186,AE,3AG,81757
E186,AE,3AK,0
E186,AE,3AR,0
E186,AE,3BG,87298
E186,AE,3BK,0
E186,AE,3BR,0
E186,AE,GM,78518
E186,AE,GMK,105627
E186,AE,GMR,90180
E186,AE,SCG,139919
E186,AE,SCK,0
E186,AE,SCR,0
E186,AE,STG,158866
E186,AE,STK,0
E186,AE,STR,0
E186,BM,1G,105671
E186,BM,1K,0
E186,BM,1R,0
E186,BM,2AG,103437
E186,BM,2AK,0
E186,BM,2AR,162659
E186,BM,2BG,113394
E186,BM,2BK,0
E186,BM,2BR,0
E186,BM,3AG,93925
E186,BM,3AK,0
E186,BM,3AR,0
E186,BM,3BG,86982
E186,BM,3BK,0
E186,BM,3BR,0
E186,BM,GM,81432
E186,BM,GMK,0
E186,BM,GMR,123424
E186,BM,SCG,160801
E186,BM,SCK,0
E186,BM,SCR,0
E186,BM,STG,0
E186,BM,STK,0
E186,BM,STR,0
E186,CS,1G,47012
E186,CS,1K,0
E186,CS,1R,0
E186,CS,2AG,49663
E186,CS,2AK,55724
E186,CS,2AR,60297
E186,CS,2BG,50690
E186,CS,2BK,0
E186,CS,2BR,0
E186,CS,3AG,40834
E186,CS,3AK,0
E186,CS,3AR,0
E186,CS,3BG,40470
E186,CS,3BK,0
E186,CS,3BR,50203
E186,CS,GM,39386
E186,CS,GMK,48293
E186,CS,GMR,48800
E186,CS,SCG,96720
E186,CS,SCK,128333
E186,CS,SCR,132997
E186,CS,STG,114954
E186,CS,STK,0
E186,CS,STR,118926
E186,CY-CS,1G,64974
E186,CY-CS,1K,0
E186,CY-CS,1R,0
E186,CY-CS,2AG,67924
E186,CY-CS,2AK,0
E186,CY-CS,2AR,0
E186,CY-CS,2BG,74205
E186,CY-CS,2BK,0
E186,CY-CS,2BR,0
E186,CY-CS,3AG,0
E186,CY-CS,3AK,0
E186,CY-CS,3AR,72677
E186,CY-CS,3BG,70349
E186,CY-CS,3BK,0
E186,CY-CS,3BR,94149
E186,CY-CS,GM,60906
E186,CY-CS,GMK,85243
E186,CY-CS,GMR,66498
E186,CY-CS,SCG,144959
E186,CY-CS,SCK,0
E186,CY-CS,SCR,0
E186,CY-CS,STG,199348
E186,CY-CS,STK,0
E186,CY-CS,STR,0
E186,DS,1G,62582
E186,DS,1K,0
E186,DS,1R,0
E186,DS,2AG,64314
E186,DS,2AK,98195
E186,DS,2AR,86349
E186,DS,2BG,67786
E186,DS,2BK,0
E186,DS,2BR,0
E186,DS,3AG,57585
E186,DS,3AK,0
E186,DS,3AR,0
E186,DS,3BG,60062
E186,DS,3BK,0
E186,DS,3BR,0
E186,DS,GM,57263
E186,DS,GMK,0
E186,DS,GMR,70239
E186,DS,SCG,134308
E186,DS,SCK,0
E186,DS,SCR,162573
E186,DS,STG,0
E186,DS,STK,0
E186,DS,STR,0
E186,EC,1G,0
E186,EC,1K,0
E186,EC,1R,0
E186,EC,2AG,62034
E186,EC,2AK,0
E186,EC,2AR,0
E186,EC,2BG,68760
E186,EC,2BK,0
E186,EC,2BR,0
E186,EC,3AG,59707
E186,EC,3AK,0
E186,EC,3AR,0
E186,EC,3BG,59855
E186,EC,3BK,0
E186,EC,3BR,0
E186,EC,GM,59640
E186,EC,GMK,0
E186,EC,GMR,65300
E186,EC,SCG,144220
E186,EC,SCK,0
E186,EC,SCR,0
E186,EC,STG,191238
E186,EC,STK,0
E186,EC,STR,0
E186,IO-CS,1G,0
E186,IO-CS,1K,0
E186,IO-CS,1R,0
E186,IO-CS,2AG,79409
E186,IO-CS,2AK,0
E186,IO-CS,2AR,109820
E186,IO-CS,2BG,94505
E186,IO-CS,2BK,0
E186,IO-CS,2BR,0
E186,IO-CS,3AG,69696
E186,IO-CS,3AK,0
E186,IO-CS,3AR,0
E186,IO-CS,3BG,72876
E186,IO-CS,3BK,76471
E186,IO-CS,3BR,0
E186,IO-CS,GM,67629
E186,IO-CS,GMK,0
E186,IO-CS,GMR,91339
E186,IO-CS,SCG,162061
E186,IO-CS,SCK,0
E186,IO-CS,SCR,0
E186,IO-CS,STG,177216
E186,IO-CS,STK,0
E186,IO-CS,STR,0
E186,ME,1G,0
E186,ME,1K,0
E186,ME,1R,0
E186,ME,2AG,0
E186,ME,2AK,0
E186,ME,2AR,0
E186,ME,2BG,0
E186,ME,2BK,0
E186,ME,2BR,0
E186,ME,3AG,0
E186,ME,3AK,0
E186,ME,3AR,0
E186,ME,3BG,0
E186,ME,3BK,0
E186,ME,3BR,0
E186,ME,GM,202306
E186,ME,GMK,0
E186,ME,GMR,0
E186,ME,SCG,0
E186,ME,SCK,0
E186,ME,SCR,0
E186,ME,STG,0
E186,ME,STK,0
E186,ME,STR,0
E186,SE,1G,82332
E186,SE,1K,0
E186,SE,1R,0
E186,SE,2AG,81609
E186,SE,2AK,0
E186,SE,2AR,94165
E186,SE,2BG,82804
E186,SE,2BK,0
E186,SE,2BR,0
E186,SE,3AG,68298
E186,SE,3AK,0
E186,SE,3AR,0
E186,SE,3BG,72039
E186,SE,3BK,0
E186,SE,3BR,0
E186,SE,GM,62075
E186,SE,GMK,63926
E186,SE,GMR,77710
E186,SE,SCG,85729
E186,SE,SCK,0
E186,SE,SCR,111577
E186,SE,STG,80820
E186,SE,STK,0
E186,SE,STR,0
E188,AI,1G,82294
E188,AI,1K,0
E188,AI,1R,0
E188,AI,2AG,78925
E188,AI,2AK,0
E188,AI,2AR,81987
E188,AI,2BG,0
E188,AI,2BK,0
E188,AI,2BR,0
E188,AI,3AG,75122
E188,AI,3AK,102362
E188,AI,3AR,0
E188,AI,3BG,71741
E188,AI,3BK,0
E188,AI,3BR,0
E188,AI,GM,70977
E188,AI,GMK,0
E188,AI,GMR,79040
E188,AI,SCG,138953
E188,AI,SCK,0
E188,AI,SCR,195696
E188,AI,STG,144255
E188,AI,STK,0
E188,AI,STR,0
E188,CA-CS,1G,87941
E188,CA-CS,1K,0
E188,CA-CS,1R,0
E188,CA-CS,2AG,83336
E188,CA-CS,2AK,0
E188,CA-CS,2AR,95506
E188,CA-CS,2BG,81224
E188,CA-CS,2BK,0
E188,CA-CS,2BR,0
E188,CA-CS,3AG,76316
E188,CA-CS,3AK,0
E188,CA-CS,3AR,0
E188,CA-CS,3BG,75467
E188,CA-CS,3BK,0
E188,CA-CS,3BR,0
E188,CA-CS,GM,74872
E188,CA-CS,GMK,0
E188,CA-CS,GMR,86779
E188,CA-CS,SCG,148347
E188,CA-CS,SCK,0
E188,CA-CS,SCR,0
E188,CA-CS,STG,0
E188,CA-CS,STK,0
E188,CA-CS,STR,0
E188,CE,1G,0
E188,CE,1K,0
E188,CE,1R,0
E188,CE,2AG,0
E188,CE,2AK,0
E188,CE,2AR,0
E188,CE,2BG,0
E188,CE,2BK,0
E188,CE,2BR,0
E188,CE,3AG,0
E188,CE,3AK,0
E188,CE,3AR,0
E188,CE,3BG,0
E188,CE,3BK,0
E188,CE,3BR,0
E188,CE,GM,0
E188,CE,GMK,0
E188,CE,GMR,0
E188,CE,SCG,0
E188,CE,SCK,0
E188,CE,SCR,0
E188,CE,STG,0
E188,CE,STK,0
E188,CE,STR,0
E188,CS,1G,0
E188,CS,1K,0
E188,CS,1R,0
E188,CS,2AG,65700
E188,CS,2AK,0
E188,CS,2AR,0
E188,CS,2BG,61201
E188,CS,2BK,0
E188,CS,2BR,83751
E188,CS,3AG,61510
E188,CS,3AK,0
E188,CS,3AR,0
E188,CS,3BG,61254
E188,CS,3BK,0
E188,CS,3BR,0
E188,CS,GM,59800
E188,CS,GMK,61267
E188,CS,GMR,61912
E188,CS,SCG,112570
E188,CS,SCK,0
E188,CS,SCR,0
E188,CS,STG,143323
E188,CS,STK,0
E188,CS,STR,146027
E188,EC,1G,0
E188,EC,1K,90555
E188,EC,1R,131320
E188,EC,2AG,83794
E188,EC,2AK,0
E188,EC,2AR,0
E188,EC,2BG,83971
E188,EC,2BK,0
E188,EC,2BR,0
E188,EC,3AG,0
E188,EC,3AK,0
E188,EC,3AR,88149
E188,EC,3BG,79585
E188,EC,3BK,0
E188,EC,3BR,0
E188,EC,GM,79433
E188,EC,GMK,84152
E188,EC,GMR,85854
E188,EC,SCG,168321
E188,EC,SCK,195411
E188,EC,SCR,0
E188,EC,STG,165106
E188,EC,STK,0
E188,EC,STR,0
E188,ME,1G,0
E188,ME,1K,0
E188,ME,1R,0
E188,ME,2AG,0
E188,ME,2AK,0
E188,ME,2AR,0
E188,ME,2BG,0
E188,ME,2BK,0
E188,ME,2BR,0
E188,ME,3AG,0
E188,ME,3AK,0
E188,ME,3AR,0
E188,ME,3BG,0
E188,ME,3BK,0
E188,ME,3BR,0
E188,ME,GM,0
E188,ME,GMK,0
E188,ME,GMR,0
E188,ME,SCG,0
E188,ME,SCK,0
E188,ME,SCR,0
E188,ME,STG,0
E188,ME,STK,0
E188,ME,STR,0
E189,AD,1G,97457
E189,AD,1K,0
E189,AD,1R,136342
E189,AD,2AG,74323
E189,AD,2AK,118227
E189,AD,2AR,0
E189,AD,2BG,64419
E189,AD,2BK,0
E189,AD,2BR,0
E189,AD,3AG,61257
E189,AD,3AK,0
E189,AD,3AR,66212
E189,AD,3BG,59302
E189,AD,3BK,0
E189,AD,3BR,0
E189,AD,GM,59022
E189,AD,GMK,84171
E189,AD,GMR,59152
E189,AD,SCG,151227
E189,AD,SCK,172411
E189,AD,SCR,0
E189,AD,STG,152443
E189,AD,STK,0
E189,AD,STR,0
E189,AI,1G,93339
E189,AI,1K,0
E189,AI,1R,0
E189,AI,2AG,73571
E189,AI,2AK,0
E189,AI,2AR,108009
E189,AI,2BG,57161
E189,AI,2BK,0
E189,AI,2BR,0
E189,AI,3AG,59462
E189,AI,3AK,0
E189,AI,3AR,0
E189,AI,3BG,58533
E189,AI,3BK,0
E189,AI,3BR,0
E189,AI,GM,56128
E189,AI,GMK,0
E189,AI,GMR,64554
E189,AI,SCG,130638
E189,AI,SCK,0
E189,AI,SCR,196047
E189,AI,STG,162276
E189,AI,STK,0
E189,AI,STR,0
E189,CE,1G,0
E189,CE,1K,0
E189,CE,1R,0
E189,CE,2AG,0
